,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,mean_velocity,mean_acceleration,iterations
86,0.8940965556030264,0.764314473605936,0.9506124061635717,0.911504424778761,0.7627211690681803,0.9117704654684536,1.4895057938367573,16.863341815123785,174
87,0.894269613701875,0.764314473605936,0.9506124061635717,0.911504424778761,0.7627211690681803,0.9117704654684536,1.4523090004823767,16.096230643661073,176
88,0.8944440238171208,0.764314473605936,0.9506124061635717,0.911504424778761,0.7627211690681803,0.9117704654684536,1.4104660475239208,15.909473763752088,178
89,0.8945859855388327,0.7626021448388127,0.9504246494173415,0.9111504424778761,0.7614133468551785,0.9113511624451988,1.371247425870781,15.646341991210285,180
90,0.8947036109653937,0.7608898160716893,0.9502369668246445,0.9107964601769911,0.7601014185659059,0.9109310694146966,1.3335715478100494,15.522698407189067,182
91,0.894773915818051,0.7608898160716893,0.9502369668246445,0.9107964601769911,0.7601014185659059,0.9109310694146966,1.3008872006032586,15.075270977846383,184
92,0.8948401646215166,0.7608898160716893,0.9502369668246445,0.9107964601769911,0.7601014185659059,0.9109310694146966,1.2678458213791297,14.756925841588561,186
93,0.8948969493102013,0.7608898160716893,0.9502369668246445,0.9107964601769911,0.7601014185659059,0.9109310694146966,1.2382310312087206,14.598412670831168,188
94,0.8949402138349134,0.7608898160716893,0.9502369668246445,0.9107964601769911,0.7601014185659059,0.9109310694146966,1.2111075396978557,14.341953170373158,190
95,0.8949956465072009,0.7610872104656885,0.9504442250740375,0.9111504424778761,0.7606921980071042,0.9112176113370148,1.187532696851163,14.11262238329429,192
96,0.8950537832122828,0.7610872104656885,0.9504442250740375,0.9111504424778761,0.7606921980071042,0.9112176113370148,1.1652148084833749,13.802148763613898,194
97,0.8951700566224468,0.7610872104656885,0.9504442250740375,0.9111504424778761,0.7606921980071042,0.9112176113370148,1.1449324964347714,13.77617779209818,196
98,0.8952876820490079,0.7610872104656885,0.9504442250740375,0.9111504424778761,0.7606921980071042,0.9112176113370148,1.1288820759772082,13.501664845694185,198
